,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_good,poi_bad,poi_hash,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
5818,1673,26,Horváth Mihály tér,83,1082,Budapest,,,,POINT (47.489343 19.075943),,,,,,,,,,,,,,,,,0810,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.48933175,19.0759156247017,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,496991433,OSM_object_type.way,1,0,2017-05-30T20:34:15Z,"{'network': 'bubi', 'source': 'BKK-Bubi', 'ref': '0810', 'capacity': '26', 'payment:credit_cards': 'yes', 'name': 'Horváth Mihály tér', 'amenity': 'bicycle_rental'}","[4886312410, 4886312403, 4886312402, 4886312408, 4886312410]",0.99913362,
5819,1681,26,Corvin sétány,83,1082,Budapest,,,,POINT (47.485667846373 19.074679613113),,,,,,,,,,,,,,,,,0812,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.4856895,19.0746734,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,3686504848,OSM_object_type.node,2,0,2015-11-23T13:48:35Z,"{'network': 'bubi', 'source': 'BKK-Bubi', 'ref': '0812', 'capacity': '22', 'amenity': 'bicycle_rental', 'payment:credit_cards': 'yes', 'name': 'Corvin sétány', 'wheelchair': 'yes'}",,2.45262253,
5820,1735,26,Tömő utca,84,1083,Budapest,,,,POINT (47.485747599337 19.08522605896),,,,,,,,,,,,,,,,,0814,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.485747599337,19.08522605896,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5821,1746,26,Semmelweis Klinikák M,84,1083,Budapest,,,,POINT (47.48296 19.07926),,,,,,,,,,,,,,,,,0813,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.48296,19.07926,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5822,1636,26,Rákóczi tér,86,1085,Budapest,,,,POINT (47.492754512107 19.071310758591),,,,,,,,,,,,,,,,,0804,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.492754512107,19.071310758591,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5823,1641,26,Blaha Lujza tér,86,1085,Budapest,,,,POINT (47.496350040235 19.070023298264),,,,,,,,,,,,,,,,,0809,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.496350040235,19.070023298264,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5824,1638,26,József körút,86,1085,Budapest,,,,POINT (47.489553850031 19.070500731468),,,,,,,,,,,,,,,,,0806,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.489553850031,19.070500731468,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5825,1640,26,Keleti pályaudvar,88,1087,Budapest,,,,POINT (47.500902089603 19.083112478256),,,,,,,,,,,,,,,,,0808,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.500902089603,19.083112478256,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5826,1633,26,Gyulai Pál utca,89,1088,Budapest,,,,POINT (47.495827225143 19.066731981911),,,,,,,,,,,,,,,,,0801,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.495827225143,19.066731981911,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5827,1634,26,Astoria,89,1088,Budapest,,,,POINT (47.494215225101 19.060351252556),,,,,,,,,,,,,,,,,0802,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.494215225101,19.060351252556,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5828,1635,26,Kőfaragó utca,89,1088,Budapest,,,,POINT (47.493733158059 19.066799283028),,,,,,,,,,,,,,,,,0803,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.493733158059,19.066799283028,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5829,1637,26,Bródy Sándor utca,89,1088,Budapest,,,,POINT (47.491960708106 19.062330722809),,,,,,,,,,,,,,,,,0805,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.491960708106,19.062330722809,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5830,1639,26,Mikszáth Kálmán tér,89,1088,Budapest,,,,POINT (47.489745967754 19.066531062126),,,,,,,,,,,,,,,,,0807,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.489745967754,19.066531062126,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5831,1736,26,Diószegi Sámuel utca,90,1089,Budapest,,,,POINT (47.483218 19.0915318),,,,,,,,,,,,,,,,,0815,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.483218,19.0915318,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5832,1737,26,Szenes Iván tér,90,1089,Budapest,,,,POINT (47.47895 19.09461),,,,,,,,,,,,,,,,,0816,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.47895,19.09461,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5833,1739,26,Ludovika tér,90,1089,Budapest,,,,POINT (47.482981550793 19.084786176682),,,,,,,,,,,,,,,,,0818,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.482981550793,19.084786176682,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5834,1738,26,Nagyvárad tér M,90,1089,Budapest,,,,POINT (47.4795374 19.0892683),,,,,,,,,,,,,,,,,0817,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.4795374,19.0892683,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5835,1741,26,Pöttyös utca M,91,1091,Budapest,,,,POINT (47.46877 19.11683),,,,,,,,,,,,,,,,,0914,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.46877,19.11683,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5836,1642,26,Markusovszky tér,92,1092,Budapest,,,,POINT (47.486403744132 19.065662026405),,,,,,,,,,,,,,,,,0901,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.486403744132,19.065662026405,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5837,1657,26,Üllői út,92,1092,Budapest,,,,POINT (47.485823727054 19.069422483444),,,,,,,,,,,,,,,,,0902,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.485823727054,19.069422483444,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5838,1723,26,Ráday utca,92,1092,Budapest,,,,POINT (47.485182 19.064815),,,,,,,,,,,,,,,,,0911,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.485182,19.064815,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5839,1687,26,Bakáts tér,92,1092,Budapest,,,,POINT (47.483373084206 19.067738056183),,,,,,,,,,,,,,,,,0908,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.483373084206,19.067738056183,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5840,1643,26,Corvinus Egyetem,93,1093,Budapest,,,,POINT (47.484819557346 19.0597397089),,,,,,,,,,,,,,,,,0903,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.484818,19.0597707,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,2743702765,OSM_object_type.node,9,0,2020-07-20T18:06:51Z,"{'network': 'bubi', 'name': 'Corvinus Egyetem', 'operator': 'BKK', 'capacity': '22', 'toilets:wheelchair': 'limited', 'amenity': 'bicycle_rental', 'source': 'BKK-BuBi', 'website': 'https://molbubi.bkk.hu/', 'ref': '0903', 'wheelchair': 'yes', 'payment:credit_cards': 'no', 'operator:type': 'public'}",,2.33522559,
5841,1742,26,Haller utca,94,1094,Budapest,,,,POINT (47.4774028 19.0846751),,,,,,,,,,,,,,,,,0915,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.4774028,19.0846751,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5842,1689,26,Ferenc tér,94,1094,Budapest,,,,POINT (47.481640164197 19.073832035065),,,,,,,,,,,,,,,,,0906,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.481640164197,19.073832035065,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5843,1745,26,Liliom utca,94,1094,Budapest,,,,POINT (47.48351 19.07207),,,,,,,,,,,,,,,,,0918,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.4835443,19.0720633,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,7791371082,OSM_object_type.node,1,0,2020-08-06T11:22:38Z,"{'network': 'bubi', 'payment:credit_cards': 'yes', 'ref': '0918', 'name': 'Liliom utca', 'amenity': 'bicycle_rental'}",,3.84707923,
5844,1644,26,Boráros tér,95,1095,Budapest,,,,POINT (47.479580887855 19.066118001938),,,,,,,,,,,,,,,,,0904,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.4796113,19.0660942,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,2743702755,OSM_object_type.node,6,0,2018-09-13T20:56:52Z,"{'network': 'bubi', 'source': 'BKK-BuBi', 'website': 'https://molbubi.bkk.hu/', 'ref': '0904', 'operator': 'BKK', 'capacity': '22', 'payment:credit_cards': 'yes', 'name': 'Boráros tér', 'amenity': 'bicycle_rental'}",,3.82562371,
5845,1719,26,MILL Park,95,1095,Budapest,,,,POINT (47.47290943841 19.072437286377),,,,,,,,,,,,,,,,,0912,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.47290943841,19.072437286377,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
5846,1715,26,MÜPA,95,1095,Budapest,,,,POINT (47.468982314283 19.07038807869),,,,,,,,,,,,,,,,,0909,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,"{not_in_water,standard_opening_hours}","{street_is_not_around,street_metaphone_is_not_around}",,2020-05-11 20:44:17.440779+00:00,,,47.468982314283,19.07038807869,26,MOL Bubi,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'MOL Bubi', 'operator': 'BKK MOL Bubi', 'network': 'bubi',  'contact:instagram': 'https://www.instagram.com/molbubi/', 'contact:facebook': 'https://www.facebook.com/molbubi', 'contact:youtube': 'https://www.youtube.com/user/bkkweb', 'twitter': 'molbubi'}",https://molbubi.bkk.hu,hububibir,(mol bubi|bubi),False,False,,,,,,,,2020-09-19T00:19:02Z,,,,True
